Wall time,Step,Value
1735211790.4230206,106,0.9950090646743774
1735211826.9753554,107,0.9956896305084229
1735211863.793675,108,0.9941016435623169
1735211900.816817,109,0.995916485786438
1735211937.2367198,110,0.9952359199523926
1735211973.9566793,111,0.9938747882843018
1735212011.5751002,112,0.9950090646743774
1735212048.3796022,113,0.9956896305084229
1735212085.4344187,114,0.9938747882843018
1735212122.880901,115,0.995916485786438
1735212160.2563088,116,0.9936479330062866
1735212197.635685,117,0.995916485786438
1735212234.90646,118,0.995916485786438
1735212272.314497,119,0.9950090646743774
1735212309.8762834,120,0.9945553541183472
1735212346.8570826,121,0.9929673075675964
1735212384.1421041,122,0.9950090646743774
1735212421.0498495,123,0.9956896305084229
1735212458.1830268,124,0.9938747882843018
1735212495.7971745,125,0.995916485786438
1735212534.0327713,126,0.995916485786438
1735212570.9197173,127,0.995916485786438
1735212607.7481687,128,0.9941016435623169
1735212644.393321,129,0.9950090646743774
1735212681.0054553,130,0.9941016435623169
1735212717.2856102,131,0.9950090646743774
1735212754.2652552,132,0.9950090646743774
1735212791.1859312,133,0.9947822093963623
1735212827.9450674,134,0.9945553541183472
1735212865.4658232,135,0.9956896305084229
1735212902.5620282,136,0.9954627752304077
1735212939.341333,137,0.9956896305084229
1735212977.0284705,138,0.9956896305084229
1735213013.9915633,139,0.9956896305084229
1735213051.1090636,140,0.9938747882843018
1735213088.2273185,141,0.994328498840332
1735213125.2613232,142,0.9952359199523926
1735213164.0239549,143,0.9945553541183472
1735213202.119661,144,0.9936479330062866
1735213240.2780366,145,0.9950090646743774
1735213278.3869317,146,0.9938747882843018
1735213314.5513492,147,0.9950090646743774
1735213351.5542765,148,0.9954627752304077
1735213388.5742967,149,0.9947822093963623
1735213424.835478,150,0.9954627752304077
1735213461.5984259,151,0.9952359199523926
1735213497.9417148,152,0.995916485786438
1735213534.2267728,153,0.9950090646743774
1735213570.3442855,154,0.9952359199523926
1735213606.2222006,155,0.9956896305084229
1735213642.1237266,156,0.994328498840332
1735213677.8146489,157,0.9945553541183472
1735213714.5753326,158,0.9945553541183472
1735213750.935237,159,0.9941016435623169
1735213787.5451107,160,0.9938747882843018
1735213824.249175,161,0.994328498840332
1735213860.4856968,162,0.9941016435623169
1735213897.249894,163,0.9941016435623169
1735213934.1530576,164,0.9954627752304077
1735213970.4025056,165,0.9961434006690979
1735214007.371883,166,0.9945553541183472
1735214043.5422683,167,0.9945553541183472
1735214079.770436,168,0.9950090646743774
1735214115.6037588,169,0.9931941628456116
1735214151.5761094,170,0.9950090646743774
1735214188.2832038,171,0.994328498840332
1735214224.9152565,172,0.9947822093963623
1735214261.0195343,173,0.9945553541183472
1735214297.188998,174,0.9945553541183472
1735214333.427698,175,0.9954627752304077
1735214370.1573124,176,0.9952359199523926
1735214406.8375094,177,0.9947822093963623
1735214443.1363463,178,0.995916485786438
1735214479.2709634,179,0.994328498840332
1735214515.3258321,180,0.9947822093963623
1735214551.2849708,181,0.9947822093963623
1735214587.702498,182,0.9950090646743774
1735214623.3948488,183,0.9954627752304077
1735214659.5750275,184,0.994328498840332
1735214695.5056422,185,0.9954627752304077
1735214731.5856493,186,0.9956896305084229
1735214767.710333,187,0.9954627752304077
1735214803.7496252,188,0.9961434006690979
1735214839.891384,189,0.9950090646743774
1735214876.3245032,190,0.9954627752304077
1735214913.6492531,191,0.9952359199523926
1735214950.9481883,192,0.994328498840332
1735214987.2990332,193,0.9950090646743774
1735215024.0663457,194,0.9945553541183472
1735215061.0284214,195,0.9956896305084229
1735215098.0240774,196,0.9965971112251282
1735215135.2633963,197,0.9952359199523926
1735215172.3469665,198,0.9947822093963623
1735215209.2012694,199,0.9968239665031433
